channel_id,channel_title,description,subscriber_count,view_count,video_count,published_at,category,city,country,niche,engagement_rate,search_query,scraped_at
UCZl2TQOY6cIigNniQjFockA,Wat-d-Blush!,"'Wat-d-Blush' YouTube channel is a one-way ticket for all the makeup junkies. From best skincare routines to trendy hairdos to simple & happening makeup tutorials, you will find all on 'Wat-d-Blush'. This is your go-to guide to perfecting that everyday look like a pro with the right eye makeup, lip colour, nail paints, blush etc. Beauty tutorials & advice from the experts will make your life a lot simpler.

We will give you new makeup ideas, eye makeup tutorials (eye shadow tutorial, eyeliner tu",2060,314640,106,2019-12-23T06:53:58.848547Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:42.313485
UCfCGHEA4JoRNqO11mrTOTyw,Lakme Academy,"Lakme Academy ( Training Institute ) Powered by Aptech
Courses: Professional Makeup Courses * Hair Styling * Cosmetology * Personal Grooming * 
Benefits: Cinematic Style Makeup Expert * Chance To Get Bollywood Entry As a Makeup Artist or Personal Grooming

Lakme Academy Dwarka
301-304, Pankaj Plaza, Plot -9,
Sector-6 Main Market, Dwarka, Delhi (M) 8510827999

Lakme Academy Rajouri Garden
J-1/162D, 
Near Metro Station (Pillar 403)
Rajouri Garden, Delhi 
(M) 8510827333

Lakme Academy Rajendra Plac",4020,457281,103,2013-10-27T02:58:40Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:42.898227
UCJUjlbelVUHFJ03VjN2ucOA,History Hour,"Welcome to History Hour, where we create videos on interesting people, events, and places from the past after doing a detailed research. 
",282000,23772727,322,2021-01-09T10:41:19.235561Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:43.221582
UCGDQNvybfDDeGTf4GtigXaw,DD India,"Welcome to DD India's official YouTube channel.

India’s 24x7 international news channel from the stable of the country’s Public Service Broadcaster, Prasar Bharati. Here is your go-to source for global issues, national events, and in-depth analysis. Discover India's perspective and engagements with countries across the globe. 

We deliver balanced, fair, and accurate information. Stay informed and updated by subscribing to our channel!
 
Follow us on our social media platforms for latest news a",916000,156053896,40292,2018-02-04T19:01:32Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:43.481622
UCceJdM18jF1z4F1LQmR-ROg,Hairapist,"Hello Guys!  Welcome to Hairapist. By this channel we will provide information about Hair.
Our aim is to confer you the latest news about diffrent hair styles,hair cuts and colors.We will also introduce various chemicals used in colouring hairs.",72900,11366769,90,2011-11-30T08:00:46Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:43.781892
UCitB_CbwyGrpgp-NhkD29Xg,Sunil Karki,"Hello Friends My Name Is Sunil Karki, Living In Delhi. I'm Interested For Travel Vlogging And Cooking. I Upload Videos On Youtube Like Budget Tour , Bus Timings & Fare.

Let's Enjoy This Vlog & Stay Connected 
With Me Press The ""🔔 "" Icon For Upcoming Updates

📩 Business Mail - sk4690979@gmail.com 

Live - Delhi , India 
From - Dhangadhi , Nepal

",14100,2501125,137,2022-04-21T15:15:16.532312Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:44.044811
UCIKAsBdkwH3ERoJd3hJQ-Jg,Kanishk Gupta,"I'm a Travel Filmmaker based out of Delhi, India.
Passion for Storytelling and visual narration guides me to convey the stories, experiences and some lessons through my videos.
And my purpose is to create thoughtful content that delivers a feeling.
Press that subscribe button and Join me on this journey.

Follow: https://www.instagram.com/knishkk/
My website : www.qonvey.in
",1440000,186661949,150,2017-06-19T08:01:01Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:44.301548
UCEUy_iZqDob-X3o_NTDNuMg,Beauty Jha [MBBS],"difficulty in preparing online?
Hii!
I'm Beauty jha apki didi🥰😁,
 NEET 2023 topper from Physics Wallah, currently pursuing my dream of MBBS at LHMC, Delhi. 🩺📚
10th score- 96.4 percent 
11th - 89 percent
12th- 95 percent 
neet ist attempt- 545
neet 2nd attempt -660 (AIR-4809)
50 k subscribers - 12 may 2025
60 k subscribers -23 july 2025
On this channel, we're all about making your NEET journey exciting and successful. 🚀 Get ready for complete strategy breakdowns, motivation boosts, and doubt-solv",60200,7602333,215,2023-09-18T11:53:40.250165Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:44.859860
UCgjKIbrlQYDJh8UdJUPia3A,PTC SIMRAN,PTC SIMRAN is 24x7 Television channel devoted to Sikhism.,377000,92825843,14496,2017-07-13T08:17:20Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:45.284420
UCJC5whxbMamrq_PkM8Lz2fA,Indian🇮🇳Tourist,I love traveling to natural beauty. Will try to show you the best part of Nature Beauty.,1100,70327,114,2014-11-12T04:50:59Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:45.550091
UCbYcVzpQD8aCyz-v_JUislg,Yash Choudhary,"Life is a Game..
We are just player ..
Be happy keep happy
Love you all.....
 Dm for business and collaboration 
Contact:- theyashch@gmail.com",2260000,378471482,1018,2019-07-02T20:55:10Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:45.806392
UCzPL6UeTb2zwtN3w_BoXayQ,Justgirlystuff 101,"I'm a 21 year old girl currently pursuing Engineering  I've always had a special love for makeup and that is why Justgirlystuff101 happened. I've just started Youtube and I upload once a week for now. You can expect makeup tutorials, celebrity recreations, Beauty related videos, hairstyles, skin care and hair care videos and DIYs from my channel.
So, please support me and subscribe to my channel to get a notification every time I upload a video.Would mean a lot to me!
Thank you so much!",16100,1408485,81,2015-12-29T17:23:15Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:46.072092
UC4F4MRwFll1oK6MNi-VKmkg,Iti [ IIT DELHI ],"The IIT girl who shares the real story — not just marks, but mental breakdowns, friendships, failures, and the truth behind the IIT tag.

For business inquiries & collaborations, reach out at : itiazad@gmail.com
Connect with me on Instagram: @icyitii",16400,9397517,181,2020-07-10T15:05:28.594846Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:46.314622
UCZl50dKmYRRH50AXsX-k3ng,TLS- Japanese Language School,"Welcome to Team Language Services (TLS), your trusted partner for mastering Japanese! 🌟 Our comprehensive courses cover all levels, from N5 to N1, ensuring you gain proficiency step by step. Prepare for the JLPT (Japanese Language Proficiency Test) and Learn Japanese Course with expert guidance and take advantage of our flexible learning options: offline classes or Online Japanese Language Classes.

Planning to study in Japan? Our visa assistance services make the process seamless. Plus, we offe",1280,27540,52,2021-01-14T09:49:39.381008Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:46.575649
UCwJWA4s-l7ApefrRMpoURrA,GURUKUL THE SCHOOL,"Gurukul The School - a place of great hope and enthusiasm!! 
In complete harmony with its name, Gurukul is an arch under which, the learners are taught not just to proceed and succeed academically, but also to scan opportunities, find out their inner strengths and hone their skills. We believe that “Values can never be taught but are caught”.
Its is among the top 5 schools in Delhi / NCR. 
This channel is the medium for the world to know about GURUKUL FAMILY.",2830,464964,269,2012-10-02T09:50:49Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:46.847765
UC24DeV-1ERiJYIV0dPBY1TA,Sneha Sharma,"10 Days Makeup Course! Date:22 August Fee:20000/-
Call now for enquiry:7982496340",272000,90011869,1607,2014-09-22T19:37:31Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:47.104033
UCuodSLjP3EDOctg9mziFhLA,The Haul Diaries,"Hello Everyone! 
I am Supriya, a Professional Makeup Artist Certified by LAKME, Delhi. This is My Youtube channel “The Haul Diaries"" where I post about Fashion, Skin Care, Beauty & Basically Everything and Anything that I like ....! 
I care about product quality & their price which must be affordable to purchase. In my Haul Videos you can get an idea about my selection and choices. I hope you enjoy my videos as much as I do making them. So you are at right place. 
Lets make this Closet Life Fami",31800,7046892,487,2020-07-18T10:27:52.650145Z,Beauty & Cosmetics,Delhi,India,beauty,15.0,Delhi beauty,2025-08-11T17:49:47.353481
UCqd34FUtTT3mE4Fz9Kd0Jwg,Ugly Duckling Los Angeles,"Real Products for Real Hairdressers. 

Online Training & Tutorials. 

Blonding Products, Toners, Bleaches, Color Correction, Fashion Colors. To get your free tube of hair color just sign up on www.uglyducklingcolor.com",11500,3314228,289,2015-06-24T15:13:06Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:51.286106
UCkftunDxoeMgALywP0I9yuQ,Amanda Diaz,"Hey Guys!

Welcome to my Youtube :) I love to bring you guys along on all things. If you enjoy vlogs, beauty, fashion, wellness, cooking, and lifestyle, you've come to the right place.
",777000,7265504,65,2014-07-29T17:18:29Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:52.333908
UCHf8L5n7UYVbvFzPQqwg8bA,Serena Nicole,"♡ S E R E N A   N I C O L E ♡

• 26
• Sacramento | Los Angeles 
• Beauty & Lifestyle Content Creator

Partnership/PR inquiries please email : serenanicole@select.co",8420,1352915,371,2011-10-22T18:07:37Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:52.591605
UCpxv389bZItZbpDHmwHKx4Q,Brows by Alyssa,"Hi everyone, my name is Alyssa. I am a beauty professional located in Los Angeles. Thank you for checking out my channel. 


One of my favorite things in the world to do is create art. My canvas is a human rather than an actual conventional canvas. 

I will be doing a mix of tutorials with up close, behind the scenes shots.

-About me - 
I was born and raised in Texas. I decided to move to Los Angeles and start a new journey in the beauty industry in 2013. I've been in the industry for 12 years ",1150,102157,10,2019-09-13T21:18:40Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:52.844116
UCknCUo97GB8OEQy-kiketpA,Scins,"Welcome to ""SCINS"" Skin Aesthetics Clinic - where your best skin is guaranteed! ✨
Subscribe and get the latest updates from SCINS!
📍Los Angeles, CA

📩 Business Inquiries - scinsofficial@gmail.com
",20400,88524,9,2024-11-25T18:44:58.264666Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:53.573764
UChRIM69i3pgQcKTRwxF36rQ,Bella Tompkins,"Just a girl from Los Angeles, California with a passion and love for all things beauty related ♡ 
Subscribe to stay updated on videos! I upload at least 3x a week ♡
Instagram:
@bellamakeup_


For business inquiries:
sbtorresmgmt@gmail.com",197000,24282410,1008,2015-03-07T00:14:35Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:53.828508
UCnCTpav1POn9m75XnQ4vYQA,SYLVIA VAN HOEVEN,"Scottsdale • Los Angeles
Honest beauty/fashion reviews & favorite finds!
✉️ sylviavanhoeven2001@gmail.com",4230,2634342,458,2017-05-22T18:30:00Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:54.251682
UC6UjxSNwWdpxnG475O64Ddw,Jalisa Shaveh,"Jalisa Shaveh recreates the latest beauty/fashion trends through her eyes. And also shares insight on growing as a woman of God, follower of Christ and young entrepreneur living life in Los Angeles.

FASHION | MAKEUP | MOTIVATION
Subscribe to my channel ❤️
Follow my Instagram @jalisashaveh

Business email below📧",2050,186998,227,2019-04-29T22:37:52Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:55.417636
UCElPqSIpDaKwiAhcB8Np_9w,Gentle-Storm Wyatt,"Hello to all my beauty lovers. I’m Storm and I love all things beauty: makeup, hair, nails..

Welcome to my channel! I’m a Professional Makeup Artist in Los Angeles! 

I specialize in Soft Glam makeup.  
For bookings and inquiries, email me at info@gentlestormwyatt.com or click the link below. 

I’m so happy to have you here! If you like my content, give me a follow. 💋 
",1470,247842,222,2014-07-24T19:42:22Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:55.677545
UC90lKU9Faq2pePy3LaXab3A,Katari Beauty,"Discover ancient beauty through our trips, tips & behind the scenes of building a clean beauty brand.

Get ready to dive into a captivating world of clean beauty and learn about the most coveted beauty secrets and recipes. We will dish out tips on how to incorporate natural ingredients into your skincare routine while becoming a eco-friendly superhero.

We will take you on adventures around the globe, uncovering beauty rituals from different cultures, showing how artisans create their timeless s",2940,27013,32,2018-01-26T18:25:09Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:55.941588
UCNywt1QLv2ivxYN6TViyiMw,Glam Packed (Bethany),"Hi I'm Bethany! I'm a 20-something living and working in Los Angeles, CA.  Makeup Artist at heart, but currently an HGTV Casting Producer.  I do makeup tutorials, reviews, and anything in between. Press that subscribe button to see more! New videos every Tuesday and Friday.

Business Inquiries Only : glampacked@gmail.com

IG: instagram.com/glampacked
FB: facebook.com/glampacked
Tweet: twitter.com/glampacked
blog: www.glampacked.com
Snap: glampackedsnaps",9380,450791,81,2015-07-15T19:48:10Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:56.424725
UCi0o9irT_KUpHmACT2VLiwg,Charlotte Tilbury Beauty,"Darling, unlock the secret to your most BEAUTIFUL YOU! 
Discover magic makeup and skincare tutorials on the official YouTube Channel for Charlotte Tilbury Beauty!

Whether you want to create one of my 10 ICONIC looks, discover your perfect wedding makeup look, beautify your eyes with a Feline Flick or SUPERCHARGE your skincare routine, this is the perfect online destination to make ALL your beauty dreams come true!
 
Discover the MAGIC as I’m joined by my gorgeous nieces, celebrity makeup artist",878000,154761050,1984,2012-05-16T09:28:54Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:56.691281
UCBRjn-quPQmo0Jpk2dmBzOQ,The Beauty Strip ,"A skincare boutique in Los Angeles that offers beauty tips and tricks. Shop our favorite skincare products on our site! Our newly favorite HOP+ topical Botox is transformational to anyone looking for a plump, hydrated look. ",1140,336087,16,2016-01-13T19:32:16Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:56.951750
UCI5Bz9zMQyz8uv6bkgxVacA,Sugarpill,"Sugarpill Cosmetics is a cruelty-free line of vibrant, richly pigmented makeup line for dolls! Made with love in Los Angeles and never, ever tested on animals.

INSTAGRAM: www.instagram.com/sugarpill
TWITTER: www.twitter.com/sugarpillmakeup
FACEBOOK: www.facebook.com/sugarpillcosmetics
PINTEREST: www.pinterest.com/sugarpill
TUMBLR: www.addictedtopretty.com",57200,3838652,38,2016-10-12T17:06:42Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:57.352158
UCAyFmRTmxa_hUqmSXCUBWfA,Brittany Hairston,"Brittany Hairston is a Los Angeles-based beauty creator and influencer known for her engaging and informative beauty tutorials. With years of experience in the beauty space, she has built a loyal community that trusts her expert recommendations and insights. Brittany specializes in showcasing products that cater to the strong buying power of Black-female beauty shoppers.

If you’re interested in partnering with Brittany and introducing your brand and product to the strong buying power of the Bla",5290,1360723,394,2013-08-30T22:29:37Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:58.089949
UCWetMUFBJyL5S25Ik0jpJAQ,Jaqui Aranda,"Hola soy Jaqueline pero todos me dicen Jaqui. 
Me gusta mucho el maquillaje, la belleza y la moda. 
En este canal encontrarán estas cosas. S U S C R I B E T E :)",2160,255560,25,2013-09-09T23:57:16Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:59.520316
UC3OnkvO2RjJSz1nANq1R38Q,Ángeles Parfum,"¡Bienvenidos! 

Me llamo Ángeles y en este canal hablaré de perfumes: cómo son, mis experiencias con ellos en cuanto a duración, halagos, las reacciones que he recibido de la gente, los más populares y los que más me gustan según la ocasión. 

¡Espero que os sirva de ayuda y que podáis disfrutar de este canal tanto como yo!



",160000,17580136,63,2019-09-14T09:07:35Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:49:59.933809
UC11ksb3vvf_C0W_-blwYZmg,Turbo Power,"Bienvenido a Turbo Power, tu destino definitivo en YouTube para descubrir la pasión por los autos. Aquí encontrarás los mejores contenidos sobre coches deportivos, clásicos, de lujo y de última generación: reseñas detalladas, comparativas, consejos de mantenimiento, curiosidades del mundo automotriz y las últimas tendencias en tecnología y diseño automovilístico.

En Turbo Power celebramos la velocidad, la ingeniería y el estilo de vida que rodea a los autos. Si eres amante de los motores, las e",10400,2631670,133,2025-05-27T03:36:22.82766Z,Beauty & Cosmetics,Los Angeles,USA,beauty,15.0,Los Angeles beauty,2025-08-11T17:50:00.236232
UCgasvLHYjWl4BznYR4MsJPA,New York City Photos ,"Welcome to New York City Photos! 🏙️📸
Join me as I explore the streets of NYC, capturing its beauty through live walks, reels, and stunning photography. From iconic landmarks to hidden gems, experience the city like never before!

🔔 Subscribe for more NYC content

📷 Follow me on Facebook for daily NYC photos & videos: http://facebook.com/nydaily

🛍️ Shop NYC prints & merchandise: https://nydaily.creator-spring.com

💬 Let’s connect!
📩 Business inquiries: https://nydailyphotos.com
📍 Location: New Y",5120,2698461,767,2022-08-28T18:41:18.801635Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:04.464621
UCH9HkjawpGAb4tSroW_kULA,Beauty Beauty International School,"Beauty Beauty International School is an NYSED licensed school of cosmetology, Esthetics, Nail Specialty, Waxing & Permanent Make-up. We train future professionals that are interested in the beauty industry, and teach skills and tools necessary to becoming successful in the industry. We cover hair styling, cutting, esthetics, facials, waxing, nail specialty, and many more. Our school offers training programs to get licensed as well as advanced esthetics courses.

Location: 41 Seventh Avenue Sout",5410,528739,136,2018-12-27T22:01:46Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:05.191336
UCSzGbFvE5iMOWqNPqr57Q5w,New York Live,"www.newyorklivetv.com New York Live is a daily, live, lifestyle show airing weekdays at 11:30pm on 4 New York (WNBC). The show features fashion, beauty, celebrity interviews, cooking, arts and tri-state area stories. Follow us on Twitter, Facebook & Instagram! @newyorklivetv",24100,15354919,5565,2013-05-02T13:59:17Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:05.738347
UCAyW7KecuXoDVmQ0Y5U5qMA,Beauty Queen Of Nyc,"Hey Guys!! Welcome to my You Tube Channel !! My name is Yaadrissa Im from New York, Im addicted to all things Beauty. I am a self taught Hairstylist , Makeup and SFX Artist & Nail Tech. I also enjoy Creating D.I.Y Projects.I Specialize in Custom Wigs,Dying Hair and Sew ins Ect! On my channel you will see my tips and techniques used in detailed Tutorials.I hope you find my page both entertaining and Informative if you do then Please Like 👍🏾 Comment and SUBSCRIBE ❤️.


Thanks For Watching ! 

New ",1190,359362,318,2016-04-07T23:03:36Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:06.297700
UCfLubObpZqrAkJF45vfDfiA,New York Walks 4K ," Welcome to New York Walks 4K– Your Ultimate Walking Tour Experience Through New York City! 🗽
Explore the vibrant streets of New York City like never before – one step at a time. Our channel brings you real-time 4K walking tours through the most iconic neighborhoods of NYC including Manhattan, Brooklyn, Times Square, Central Park, SoHo, and more. 🌆
Whether it's a rainy evening walk, a sunny morning in Central Park, or a busy street in Midtown, we capture the heartbeat of the city with natural am",22300,92500,96,2019-06-23T17:11:58Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:06.556595
UC2-lGic-8x3vip6DkYD5vtw,newyorkplease,"Vlogging daily life in New York City. 
Subscribe for things to do, eat and see :)

Chantal 🖤 NYC

INSTAGRAM
@newyorkplease_  for a visual diary of all of my favorite spots
@chantalwirekoh   for lifestyle content and real city life

BLOG ~COMING SOON~
newyorkplease.com


",57900,4815713,172,2017-06-05T04:16:31Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:06.956639
UC9G0qpYkLw74kSfaqa25oVw,New York Sirens,"Full Volume Hockey. One of the @/pwhl inaugural six.
",3260,20071,57,2023-08-24T16:06:10.256166Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:07.373666
UCi0o9irT_KUpHmACT2VLiwg,Charlotte Tilbury Beauty,"Darling, unlock the secret to your most BEAUTIFUL YOU! 
Discover magic makeup and skincare tutorials on the official YouTube Channel for Charlotte Tilbury Beauty!

Whether you want to create one of my 10 ICONIC looks, discover your perfect wedding makeup look, beautify your eyes with a Feline Flick or SUPERCHARGE your skincare routine, this is the perfect online destination to make ALL your beauty dreams come true!
 
Discover the MAGIC as I’m joined by my gorgeous nieces, celebrity makeup artist",878000,154761050,1984,2012-05-16T09:28:54Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:07.643812
UCewuAdg4j98JFl5YjV2t_tA,Beauty with nisha,"ᴴᵉˡˡᵒ ᵉᵛᵉʳʸᵒⁿᵉ !!🙏
ᴵ ᵃᵐ ᴺⁱˢʰᵃ..ᵐᵒˢᵗ ʷᵉˡᶜᵒᵐᵉ ᵗᵒ ᵐʸ ᶜʰᵃⁿⁿᵉˡ..ⁱ ᵃᵐ ˢʰᵃʳⁱⁿᵍ ᵐʸ ᵏⁿᵒʷˡᵉᵈᵍᵉ ᵗᵒ ʸᵒᵘ ᵃᵇᵒᵘᵗ ᴴᵉᵃˡᵗʰ, ˢᵏⁱⁿᶜᵃʳᵉ,ᵖʳᵒᵈᵘᶜᵗˢ ʳᵉᵛⁱᵉʷ, ᵇᵉᵃᵘᵗʸ, ᵇᵉᵃᵘᵗʸ ᵖʳᵒᵈᵘᶜᵗ, ᴸⁱᶠᵉˢᵗʸˡᵉ, ᶠᵃˢʰⁱᵒⁿ,ᴰᴵʸ ᵃⁿᵈ ᵐᵃⁿʸ ᵐᵒʳᵉ..

ⁱᶠ ʸᵒᵘ ᵃʳᵉ ᴵⁿᵗᵉʳᵉˢᵗᵉᵈ ⁱⁿ ˢᵘᶜʰ ᶜᵒⁿᵗᵉⁿᵗ & ˡᵒᵛᵉ ᵗᵒ ᵂᵃᵗᶜʰⁱⁿᵍ ᵗʰᵉᵐ ..ˢᵒ ,ᴾˡᵉᵃˢᵉ ʰⁱᵗ ᵗʰᵉ ˢᵁᴮˢᶜᴿᴵᴮᴱ ᴮᵘᵗᵗᵒⁿ & ᵃˡˢᵒ ᵒⁿ ᵗʰᵉ ᴺᵒᵗⁱᶠⁱᶜᵃᵗⁱᵒⁿ ᵇᵉˡˡ 🔔 ˢᵒ ʸᵒᵘ ᵈᵒⁿ'ᵗ ᵐⁱˢˢ ᵒᵘᵗ ᵐʸ ᵃⁿʸ ᵛⁱᵈᵉᵒ. ʸᵒᵘ ᶜᵃⁿ ᵃˡˢᵒ ᵈᵐ ᵐᵉ ⁱⁿ (ⁱⁿˢᵗᵃᵍʳᵃᵐ) ᶠᵒʳ ᵃⁿʸ qᵘᵉʳⁱᵉˢ.. ᶠᵉᵉˡ ᶠʳᵉᵉ ᵗᵒ ᵃˢᵏ 👍

ᵀʰᵃⁿᵏ ʸᵒᵘ ❣️

𝐌𝐲 𝐒𝐞𝐜𝐨𝐧𝐝 𝐂𝐡𝐚𝐧𝐧𝐞𝐥↓
    [𝐕𝐥𝐨𝐠𝐬 𝐰𝐢𝐭𝐡 𝐍𝐢𝐬𝐡𝐚]


ᴵᶠ ʸ",109000,16291224,548,2020-03-18T04:40:08.224259Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:08.078090
UCrrcWVwRINJ9jZGKX1dStEA,LuuSue Beauty,"Hello, I’m Lưu Thanh Xuân , you can call me Sue  and welcome to my channel ❤️
I’m a Viet gal obsessed with skincare, makeup and hairstyle. Here, you will find mostly beauty videos and occasional vlog

Subscribe for new videos every week 

Checkout my other social media before you leave 💕 
🌸 IG: luusuebeauty 
🌸FACEBOOK: www.facebook.com/thanhxuan.luu
🌸 Email for business: thanhxuanluu2904@gmail.com",56400,4028959,161,2015-04-21T04:23:02Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:08.634406
UCHBpp9Yez6NdDmUZ1CKYD5A,Enchanted Beauty By Basma,"Hello There!! I'm Basma And welcome to my Channel Enchanted Beauty By Basma.Just like you, I'm obsessed with makeup! You'll get to see exciting new post. Product reviews, Swatches,Eye make up looks ,Video tutorials, Dupe alerts and so much more! Subscribe to my channel to see more new and exciting makeup related videos and so much more and don't forget to like my Facebook page :https://www.facebook.com/enchantedbeautybybasma",35400,1398837,247,2015-07-05T09:06:59Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:08.893334
UCYTWAgKyN2uqff6N5BAK_Dg,zoenotzoey,"✿ hullo! i’m zoe and welcome to my channel ✿

this is my visual diary where i document my ordinary life in new york and talk about health & wellness, beauty, and fashion ✨

✧･ﾟ *⋆  *･ﾟ✧ﾟ *

🌷 instagram: @_zoenotzoey
🧚🏻‍♀️depop: @lactosegrl
📩 business inquiries: zoenotzoey@select.co
",412000,36578883,121,2019-01-05T05:26:41Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:09.172756
UCf2Ghr2QX6LlftPRo4Y9N3w,MBA Making Beauty Academy,"Mba Making Beauty Academy è una Accademia specializzata nel mondo del Make up sia Fashion che Artistico ed è presente dal 1999 a Milano, Torino, Padova 
Propone una ricca ed innovativa scelta di proposte formative, dei piani di studio individuali, un corpo docente prestigioso, numerosi link al mondo del lavoro e dei luoghi iper professionali di studio nati esclusivamente per i Make up artist.
+ di 8.000 ore di formazione make-up di alto livello ed aggiornatissime
+ di 40 docenti selezionati tra ",2250,950916,223,2014-11-26T11:38:32Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:09.727494
UC4t0dKl7um-eA48kSeselfA,🌝 구름에 달 가듯이 | Juice Travel New York,"Hey, everybody! Welcome to our channel, @JuiceTravel!

Join us as we share our adventures—from exploring New York to discovering hidden gems across the United States, Italy, Spain, France, Korea, Japan, and many more destinations. You'll also find exciting content on our recent cruise adventures and live concerts.

For music lovers, we feature timeless hits from the '50s, '60s, and '70s, along with occasional selections from other eras.

We truly appreciate your support. If you enjoy our shorts ",1520,600680,885,2023-11-25T19:05:15.153224Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:10.122122
UCSbFPSe2quRjL60zjDyJ9EA,Beauty Masters,"Hey guys! We are two best friends (Juliette and Julia) who love to make youtube videos; from DIYs to hauls. We mostly do beauty and fashion related videos, but we also like to diversify our content by doing lifestyle videos and challenges. We also accept your requests :) Subscribe to see all that we post! Hope you're going to join us.
Love, Juliette and Julia xxx",21200,5499774,4,2014-08-17T19:30:58Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:50:10.538296
